,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
17079,270714,0.00947,0.487,0.789,4.05e-06,8,0.1889999999999999,-3.69,1,0.044,150.007,4,0.0564
6855,172626,0.0838,0.589,0.721,0.0,5,0.127,-5.8,0,0.0287,134.208,4,0.843
4080,147513,0.0546,0.9,0.179,0.216,1,0.107,-13.71,1,0.344,100.038,4,0.1889999999999999
6671,183723,0.0485,0.606,0.911,0.0,1,0.3339999999999999,-3.6010000000000004,0,0.129,113.933,4,0.742
11215,269096,0.972,0.492,0.24,0.141,11,0.0736,-13.386,1,0.0397,85.49,3,0.2789999999999999
7153,191935,0.4429999999999999,0.774,0.45,3.28e-05,11,0.127,-6.86,1,0.0896,90.055,4,0.648
8748,198087,0.00294,0.956,0.544,0.0,1,0.104,-6.41,1,0.0822,104.011,4,0.127
10199,277600,0.0306,0.5660000000000001,0.911,0.0247,4,0.0574,-9.458,0,0.0791,193.538,4,0.638
3627,209729,0.889,0.8029999999999999,0.49,0.00765,2,0.123,-8.611,1,0.0284,110.992,4,0.6579999999999999
14523,125306,0.971,0.187,0.147,0.0116,9,0.135,-14.995,1,0.0376,91.686,3,0.069
11231,229840,0.136,0.711,0.833,2.12e-05,9,0.0533,-4.601,0,0.0343,98.99,4,0.857
18649,349319,0.0161,0.609,0.816,0.0156,6,0.114,-6.528,0,0.034,118.007,4,0.422
8946,176341,0.1119999999999999,0.654,0.912,0.0,11,0.148,-3.175,1,0.345,75.069,4,0.226
4824,228000,0.643,0.593,0.37,0.873,11,0.0805,-16.48,1,0.0412,79.992,4,0.512
14731,210349,0.0101,0.484,0.748,0.000239,0,0.242,-5.049,1,0.0491,100.568,4,0.654
18050,195173,0.141,0.638,0.8370000000000001,0.0,10,0.285,-5.3660000000000005,0,0.0771,95.023,4,0.619
958,304600,0.303,0.868,0.6459999999999999,0.0,1,0.284,-4.674,0,0.288,88.641,4,0.67
5596,215759,0.374,0.747,0.8340000000000001,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687
3211,193671,0.909,0.532,0.317,0.0277,0,0.11,-10.693,1,0.0309,140.671,3,0.28
10193,217652,0.267,0.815,0.626,1.31e-05,6,0.275,-5.138999999999999,1,0.103,109.989,4,0.5710000000000001
10088,218049,0.0075299999999999,0.498,0.846,0.000275,4,0.156,-5.408,0,0.0365,171.954,4,0.138
18828,216173,0.862,0.515,0.286,6.9e-05,5,0.106,-11.776,1,0.0378,115.076,4,0.284
12713,302640,0.102,0.531,0.6679999999999999,0.0,9,0.218,-4.486000000000001,1,0.042,118.806,4,0.161
9868,234000,0.0684,0.871,0.685,0.0,2,0.0898,-4.873,1,0.129,125.04,4,0.255
14770,206393,0.0641,0.596,0.897,5.24e-05,10,0.0628,-2.94,1,0.0462,118.0,4,0.578
13508,263573,0.35,0.649,0.524,0.868,2,0.175,-9.301,1,0.0262,130.982,4,0.43
12646,243042,0.8740000000000001,0.534,0.127,0.774,6,0.1119999999999999,-15.385,1,0.0358,128.368,4,0.181
15551,189360,0.0551,0.589,0.7140000000000001,0.00013,7,0.131,-6.308,1,0.258,118.611,5,0.42
16654,222426,0.287,0.7959999999999999,0.872,0.0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
1280,249773,0.596,0.481,0.317,0.0,7,0.0855,-12.757,1,0.0385,91.546,4,0.61
7044,255453,0.15,0.75,0.862,0.0225,9,0.0656,-5.352,0,0.0489,139.995,4,0.815
16299,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.347
14948,176093,0.000263,0.465,0.924,5.9e-05,6,0.0605,-4.593999999999999,0,0.12,187.073,4,0.69
13969,261624,0.0354,0.7070000000000001,0.59,0.8059999999999999,10,0.2289999999999999,-10.947,1,0.0365,120.006,4,0.318
13072,438480,0.138,0.457,0.828,1.42e-05,7,0.145,-2.607,1,0.316,175.345,4,0.7829999999999999
7548,201000,0.0111,0.7909999999999999,0.725,0.0001909999999999,11,0.0882,-4.244,0,0.076,84.57,4,0.5539999999999999
1465,189660,0.573,0.735,0.43,0.0,9,0.111,-9.532,1,0.0349,129.942,4,0.522
11910,163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001
8773,225483,0.299,0.8740000000000001,0.492,0.0,9,0.0983,-7.399,0,0.0604,127.067,4,0.5870000000000001
13166,166062,0.000977,0.654,0.974,0.379,6,0.345,-3.221,0,0.2269999999999999,128.004,4,0.113
16270,225560,0.00224,0.487,0.7240000000000001,1.03e-05,0,0.213,-5.905,1,0.0289,102.03,4,0.546
6486,241226,0.0302,0.442,0.843,0.0,11,0.0708,-4.75,0,0.0427,97.969,4,0.493
13773,218853,0.536,0.687,0.551,0.000195,6,0.1009999999999999,-5.212000000000001,0,0.0708,142.009,4,0.147
13409,180000,0.616,0.631,0.7509999999999999,0.00113,1,0.245,-6.138,0,0.0506,80.01,4,0.659
15524,179404,0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
11422,164153,0.47,0.742,0.301,0.000154,2,0.108,-10.652,0,0.0424,116.914,4,0.268
14545,221179,0.0698,0.841,0.799,5.72e-06,10,0.0889,-7.232,1,0.1889999999999999,87.98899999999999,4,0.74
9340,284306,0.551,0.484,0.456,0.0,1,0.144,-9.057,0,0.292,157.21,4,0.0763
226,262160,0.0485,0.779,0.631,0.00316,2,0.0349,-5.314,1,0.115,97.927,4,0.6629999999999999
1910,207354,0.00247,0.835,0.833,0.0,1,0.171,-4.364,0,0.284,103.358,4,0.586
7341,266520,0.0883,0.75,0.495,0.0,5,0.217,-7.611000000000001,0,0.106,123.032,4,0.4529999999999999
2063,215840,0.517,0.367,0.215,0.0,0,0.618,-16.652,1,0.0288,98.742,3,0.266
3885,155773,0.916,0.547,0.0421,0.0,4,0.177,-15.71,0,0.0518,87.105,4,0.301
8404,196480,0.047,0.56,0.885,3.47e-06,2,0.361,-5.631,1,0.0363,102.003,4,0.312
6577,170474,0.000106,0.3879999999999999,0.983,1.33e-06,1,0.157,-4.073,1,0.168,159.922,4,0.345
4498,116119,0.0759,0.664,0.265,0.8140000000000001,4,0.145,-11.28,0,0.0646,90.98,4,0.368
6126,336236,0.0207,0.721,0.883,0.875,1,0.0855,-12.630999999999998,1,0.034,138.007,4,0.586
497,365000,0.16,0.287,0.562,0.0,0,0.103,-7.548999999999999,1,0.0304,147.622,4,0.126
4045,178307,0.203,0.75,0.664,0.0,7,0.23,-7.546,1,0.231,92.05,4,0.7859999999999999
14106,182044,0.0002089999999999,0.519,0.913,8.22e-05,8,0.0719,-4.659,1,0.045,100.064,4,0.715
17956,247328,0.000158,0.52,0.6809999999999999,0.000363,0,0.179,-4.647,1,0.0258,100.971,4,0.173
15231,161538,0.0336,0.5529999999999999,0.687,0.0,8,0.125,-6.4,1,0.034,156.0,4,0.278
12321,178432,0.0544,0.889,0.418,0.000984,0,0.154,-9.437,1,0.0589,110.998,4,0.5720000000000001
14899,214186,0.00414,0.601,0.6759999999999999,0.0,9,0.186,-4.423,1,0.0926,167.92,4,0.391
11103,102243,0.8190000000000001,0.787,0.185,0.958,5,0.0997,-15.91,1,0.0408,109.992,4,0.0838
3837,178400,0.186,0.7440000000000001,0.568,1.18e-05,0,0.163,-9.629,1,0.0494,122.657,4,0.687
11801,130929,0.1,0.715,0.617,3.62e-06,11,0.186,-5.558,0,0.242,176.108,4,0.289
15802,184880,0.49,0.733,0.5329999999999999,0.0,4,0.171,-6.971,1,0.0357,104.506,4,0.483
14562,219840,0.083,0.65,0.836,0.0,9,0.0982,-3.3,0,0.214,180.1,4,0.659
9918,269113,0.201,0.627,0.871,0.0126,9,0.128,-4.013,0,0.182,136.116,4,0.762
11770,217118,0.214,0.7170000000000001,0.605,0.0,11,0.138,-5.68,0,0.075,81.047,4,0.387
18706,198972,0.13,0.502,0.745,2.65e-05,8,0.325,-8.613999999999999,0,0.426,159.966,4,0.6559999999999999
15353,297640,0.45,0.745,0.638,1.09e-06,0,0.255,-6.865,1,0.0416,165.419,4,0.8859999999999999
12585,238611,0.00854,0.4529999999999999,0.61,0.0,11,0.175,-6.582999999999999,0,0.0674,176.079,4,0.44
5891,203569,0.737,0.483,0.412,0.0,7,0.1159999999999999,-8.461,1,0.0402,170.16299999999998,3,0.247
2806,193373,0.0307,0.871,0.61,0.0002029999999999,7,0.0674,-7.565,1,0.239,134.507,4,0.7879999999999999
1395,212300,0.835,0.514,0.206,0.0,5,0.114,-13.578,0,0.032,75.874,4,0.127
5617,236525,0.902,0.5760000000000001,0.291,0.0,10,0.103,-7.826,1,0.0302,67.887,4,0.283
3988,209266,0.00271,0.4679999999999999,0.901,1.76e-05,10,0.0964,-4.9,1,0.0508,149.941,4,0.772
11022,221333,0.8540000000000001,0.439,0.4029999999999999,3.46e-06,5,0.376,-11.523,1,0.422,87.43700000000001,4,0.376
939,235000,0.0341,0.66,0.627,9.64e-05,6,0.385,-10.397,0,0.124,85.44,4,0.789
1331,183902,0.821,0.556,0.175,0.000108,4,0.12,-18.346,0,0.0404,92.067,4,0.501
6485,204515,0.154,0.711,0.517,0.0,11,0.149,-7.695,1,0.0391,119.945,4,0.294
8851,212745,0.3279999999999999,0.631,0.44,0.0,1,0.239,-5.948,1,0.0279999999999999,136.033,4,0.418
10554,287378,0.0355,0.64,0.5539999999999999,0.0,1,0.525,-9.042,1,0.0435,120.977,4,0.12
14833,201680,0.000136,0.457,0.941,3.12e-06,6,0.0896,-5.174,1,0.0339,154.03799999999998,4,0.7040000000000001
7379,196040,0.0602,0.474,0.741,0.0,6,0.115,-3.69,1,0.111,174.1,4,0.402
7397,130929,0.106,0.728,0.617,1.77e-05,11,0.163,-5.686,0,0.301,176.0,4,0.272
1409,198000,0.7,0.759,0.212,0.0,4,0.11,-12.389,0,0.0862,95.964,4,0.711
8867,202920,0.596,0.652,0.7120000000000001,0.0,4,0.0814,-4.588,1,0.0388,120.063,4,0.5529999999999999
9321,247293,0.0379,0.536,0.56,0.0,8,0.114,-5.667999999999999,1,0.26,139.91,4,0.2789999999999999
4214,153000,0.804,0.185,0.43,3.94e-06,7,0.341,-8.064,1,0.0321,85.03399999999999,4,0.433
15030,228893,0.00231,0.555,0.8370000000000001,0.00613,9,0.296,-4.476,1,0.0269,114.212,4,0.8320000000000001
8908,192172,0.0215,0.765,0.7040000000000001,0.0,5,0.2269999999999999,-4.589,0,0.127,147.055,4,0.498
18038,191800,0.0299,0.708,0.737,0.0804,11,0.1009999999999999,-6.665,0,0.0943,132.612,4,0.476
2862,142093,0.1009999999999999,0.535,0.858,2.18e-06,10,0.141,-11.109000000000002,1,0.0453,95.792,4,0.926
3865,143853,0.835,0.802,0.523,1.26e-06,2,0.0817,-6.479,1,0.0383,105.071,4,0.631
16520,194777,0.347,0.449,0.597,1.03e-05,9,0.1969999999999999,-4.401,0,0.14,134.59799999999998,5,0.505
11314,213427,0.00312,0.583,0.732,9.86e-06,11,0.2689999999999999,-5.728,0,0.0457,145.99200000000002,4,0.276
3919,189000,0.8059999999999999,0.618,0.261,2.62e-05,10,0.092,-12.86,1,0.0358,83.676,4,0.552
14606,242973,0.3989999999999999,0.847,0.8140000000000001,1.23e-05,7,0.0661,-4.431,0,0.0537,144.28,4,0.895
1876,199733,0.0608,0.745,0.667,0.0,2,0.283,-6.781000000000001,0,0.121,120.046,4,0.633
4075,171444,0.254,0.8270000000000001,0.617,0.0,0,0.568,-6.044,1,0.221,96.984,4,0.6759999999999999
8650,215297,0.0571,0.419,0.655,0.0,0,0.0962,-6.678999999999999,1,0.247,76.835,3,0.353
15546,231481,0.0236,0.918,0.632,0.0,1,0.3779999999999999,-6.979,1,0.278,92.011,4,0.396
8652,208253,0.051,0.7,0.938,0.0521,2,0.0912,-1.935,1,0.0726,159.98,4,0.316
3576,175934,0.418,0.927,0.0796,0.235,2,0.11,-9.899,0,0.0671,117.01,3,0.5479999999999999
10663,185527,0.988,0.31,0.218,0.952,9,0.085,-21.398000000000003,1,0.0507,145.07399999999998,4,0.0969
7856,189786,0.489,0.695,0.695,0.0001899999999999,2,0.131,-6.612,1,0.0706,100.021,4,0.4679999999999999
7888,188360,0.493,0.387,0.5710000000000001,0.0,7,0.106,-6.354,0,0.0402,152.906,5,0.555
13377,208322,0.995,0.3779999999999999,0.00759,0.965,10,0.0891,-28.372,0,0.0612,70.675,4,0.147
1008,299506,0.083,0.2689999999999999,0.895,0.00266,9,0.153,-6.382000000000001,1,0.118,168.479,4,0.16
10046,216546,0.7090000000000001,0.6579999999999999,0.8,2.06e-06,2,0.0755,-2.028,1,0.0371,109.529,3,0.943
5073,148306,0.527,0.345,0.684,0.0,8,0.359,-9.338,0,0.0311,202.968,4,0.962
4323,192587,0.114,0.7090000000000001,0.759,0.000129,5,0.347,-3.811,0,0.0454,148.011,4,0.586
17566,311272,0.154,0.7509999999999999,0.938,0.235,9,0.0686,-5.58,0,0.0561,126.014,4,0.6559999999999999
15164,287080,0.0434,0.7190000000000001,0.754,1e-05,11,0.051,-4.473,1,0.063,127.984,3,0.861
9808,226198,0.177,0.871,0.7859999999999999,0.0,7,0.0548,-2.28,1,0.0846,146.938,4,0.948
11127,85714,0.8759999999999999,0.618,0.211,0.8490000000000001,9,0.0887,-16.41,1,0.208,83.98200000000001,4,0.142
14942,279333,0.000272,0.379,0.716,0.00123,4,0.0786,-4.312,1,0.0326,92.721,4,0.239
3316,183591,0.272,0.517,0.736,0.0,6,0.152,-6.062,1,0.0774,143.985,4,0.3879999999999999
18645,259946,0.5429999999999999,0.603,0.502,0.108,9,0.205,-7.732,1,0.0367,69.987,4,0.347
9162,246320,0.000136,0.6920000000000001,0.833,1.98e-05,7,0.515,-3.974,1,0.0492,96.814,4,0.6920000000000001
13079,163636,0.161,0.8859999999999999,0.759,0.0372,10,0.0971,-6.282,0,0.038,109.935,4,0.552
6773,173152,0.0175,0.573,0.715,0.0296,4,0.135,-7.016,0,0.0497,96.439,4,0.0881
1879,237200,0.12,0.851,0.8059999999999999,1.39e-06,4,0.122,-4.618,1,0.0788,119.002,4,0.775
6363,195959,0.0391,0.733,0.995,0.174,5,0.0657,-2.521,1,0.225,159.994,4,0.539
16942,253724,0.00191,0.4029999999999999,0.401,0.000341,4,0.108,-9.652,0,0.0297,127.592,4,0.0702
12606,169226,0.0142,0.737,0.794,0.000515,7,0.597,-3.606,1,0.061,100.019,4,0.484
6387,219906,0.0050799999999999,0.498,0.8109999999999999,0.000131,4,0.0633,-9.217,1,0.0428,149.025,4,0.949
18720,195921,0.818,0.6459999999999999,0.35,0.0139999999999999,5,0.1,-9.859,0,0.3429999999999999,196.015,4,0.281
16367,272613,0.0348,0.561,0.795,8.15e-06,6,0.176,-4.933,1,0.0448,119.711,4,0.58
11237,316413,0.161,0.547,0.949,0.0187,11,0.286,-5.461,1,0.0355,105.961,4,0.362
13625,184950,0.00399,0.598,0.727,0.0,1,0.635,-5.78,0,0.0442,140.05700000000002,4,0.372
6534,250840,0.161,0.684,0.8109999999999999,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
9161,136093,0.0137,0.612,0.659,0.0,6,0.417,-6.995,0,0.406,99.137,4,0.3929999999999999
17338,243160,0.00411,0.425,0.954,0.0,1,0.0555,-3.756,0,0.0476,178.043,4,0.933
17616,173799,0.555,0.56,0.68,0.0,6,0.1159999999999999,-7.648,0,0.321,89.391,4,0.319
14244,227666,0.0080299999999999,0.698,0.647,0.00026,1,0.416,-7.632000000000001,1,0.235,180.049,4,0.355
18281,370013,3.4e-05,0.326,0.916,0.132,0,0.2739999999999999,-4.933,1,0.0514,157.993,4,0.628
11441,218000,0.0839,0.82,0.5870000000000001,0.0,9,0.0492,-8.681000000000001,0,0.0946,129.244,4,0.856
12789,202120,0.0186,0.46,0.6970000000000001,0.0,6,0.362,-5.954,0,0.325,153.42600000000002,4,0.701
2081,161946,0.754,0.605,0.8370000000000001,4.11e-05,7,0.3,-10.059,1,0.114,157.225,4,0.93
7017,217886,0.0327,0.721,0.8740000000000001,0.0,1,0.225,-3.492,0,0.0453,132.045,4,0.733
17429,198946,0.1369999999999999,0.703,0.66,0.0,10,0.192,-5.119,0,0.123,95.031,4,0.79
3731,233560,0.578,0.684,0.248,0.0,0,0.0643,-10.505,1,0.0435,116.002,4,0.621
15111,214466,0.2789999999999999,0.899,0.5870000000000001,0.0,11,0.0835,-7.866,0,0.3379999999999999,149.993,4,0.49
7669,207692,0.273,0.7929999999999999,0.777,0.0,4,0.144,-5.636,0,0.1969999999999999,103.956,4,0.528
3518,201943,0.0508,0.68,0.753,1.3e-05,11,0.165,-8.32,1,0.381,145.142,4,0.736
12110,179290,0.366,0.7340000000000001,0.8420000000000001,2.32e-05,8,0.054,-4.117,1,0.0693,172.044,4,0.965
10025,166430,0.818,0.508,0.682,3.59e-06,10,0.0889,-5.4670000000000005,1,0.0359,115.8,3,0.836
867,259000,0.157,0.8490000000000001,0.422,1.19e-05,10,0.255,-13.95,0,0.122,96.216,4,0.624
13837,266666,0.00302,0.608,0.5429999999999999,0.00292,1,0.099,-6.24,1,0.0313,144.053,4,0.187
10737,167497,0.165,0.713,0.389,0.637,1,0.0706,-8.157,1,0.0839,178.07,4,0.217
7695,178099,0.248,0.81,0.7490000000000001,0.0,6,0.241,-3.734,0,0.114,165.05700000000002,4,0.795
12064,184417,0.023,0.5589999999999999,0.914,0.0,4,0.365,-6.869,0,0.0739,80.995,4,0.772
11012,215779,0.0533,0.764,0.7390000000000001,0.0,1,0.0968,-7.587000000000001,0,0.0639,109.014,4,0.627
16993,167146,0.77,0.52,0.151,5.59e-05,2,0.308,-14.046,1,0.0564,185.32,1,0.186
13100,215640,0.102,0.6809999999999999,0.912,7.18e-05,6,0.325,-5.006,0,0.04,92.021,4,0.667
12551,213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486
5435,213973,0.246,0.6779999999999999,0.893,0.0,2,0.268,-3.95,1,0.0452,129.579,4,0.959
7823,187733,0.266,0.638,0.763,0.0,11,0.359,-3.537,1,0.0277,124.827,4,0.706
1890,184826,0.0252,0.657,0.588,0.0,8,0.087,-6.005,1,0.0272,118.022,4,0.105
8542,281613,0.386,0.602,0.522,1.44e-05,10,0.0941,-9.031,1,0.0285,136.637,4,0.36
2829,229784,0.5579999999999999,0.589,0.488,0.0461,9,0.0918,-13.165,1,0.0322,124.774,4,0.8109999999999999
13788,214840,0.0064,0.687,0.7020000000000001,4.35e-05,7,0.204,-5.324,0,0.0455,129.95600000000002,4,0.284
10412,297640,0.0119,0.591,0.741,2.32e-05,11,0.144,-7.039,1,0.033,132.082,4,0.416
5307,150146,0.726,0.669,0.357,0.0,5,0.113,-12.175999999999998,1,0.0338,86.147,4,0.77
3529,209655,0.11,0.5329999999999999,0.735,0.0,6,0.156,-6.348,0,0.335,175.81,4,0.492
13468,186373,0.00576,0.835,0.569,0.000607,6,0.2189999999999999,-5.814,0,0.0571,125.069,4,0.745
17538,91794,0.00455,0.813,0.483,0.922,5,0.122,-9.139,0,0.0462,132.999,4,0.21
14375,107160,0.713,0.672,0.534,0.0454,6,0.637,-12.922,0,0.424,87.14399999999999,4,0.6859999999999999
12942,193133,0.012,0.727,0.8859999999999999,0.0124,9,0.0561,-8.092,0,0.0519,131.994,4,0.57
16604,109741,0.959,0.493,0.36,2.0600000000000003e-05,2,0.122,-11.396,0,0.0497,140.286,4,0.0341
4459,95255,0.8340000000000001,0.7759999999999999,0.252,0.914,8,0.1119999999999999,-8.335,1,0.233,87.115,4,0.617
18626,308569,0.0508,0.762,0.826,0.000131,10,0.104,-5.26,0,0.0691,98.036,4,0.58
10072,223937,0.0059,0.309,0.932,0.15,11,0.2339999999999999,-3.213,0,0.2339999999999999,174.98,4,0.291
341,177426,0.0586,0.68,0.507,6.49e-06,7,0.0754,-5.928999999999999,1,0.0336,123.47,4,0.8540000000000001
1898,275986,0.00864,0.583,0.8290000000000001,0.0,1,0.0426,-4.603,1,0.134,174.028,4,0.575
3779,307200,0.225,0.932,0.772,3.24e-06,0,0.176,-3.599,1,0.0369,135.063,4,0.863
14590,160636,0.141,0.8320000000000001,0.927,0.0,1,0.385,-4.53,1,0.3379999999999999,139.957,4,0.78
5824,170160,0.856,0.28,0.302,0.0295,9,0.104,-9.68,0,0.0297,155.032,4,0.107
6332,172307,0.0773,0.481,0.857,4.13e-06,0,0.195,-3.86,1,0.163,159.683,4,0.258
13390,204600,0.991,0.498,0.0499,0.933,5,0.0872,-24.144,1,0.0469,72.556,4,0.262
12459,148848,0.0096,0.76,0.5760000000000001,0.00619,7,0.132,-6.792000000000001,1,0.055,100.016,4,0.7240000000000001
13049,199920,0.674,0.569,0.682,0.000513,10,0.1159999999999999,-8.831,0,0.0457,142.85399999999998,4,0.975
16285,215586,0.372,0.488,0.672,0.0204,9,0.367,-9.273,1,0.0432,148.28,4,0.604
15642,230738,0.142,0.606,0.7809999999999999,0.0080299999999999,1,0.0734,-5.846,1,0.0703,170.007,4,0.632
5265,146800,0.422,0.7559999999999999,0.532,1.02e-05,7,0.176,-11.143,1,0.0322,115.672,4,0.976
394,269066,0.366,0.481,0.392,0.0452,1,0.124,-11.380999999999998,1,0.0312,124.572,4,0.52
8766,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.347
16389,111186,0.143,0.502,0.5529999999999999,0.168,0,0.198,-8.009,1,0.0322,78.942,4,0.568
6674,187636,0.366,0.7120000000000001,0.867,0.0,1,0.0946,-3.681,0,0.0862,99.95,4,0.597
6028,312760,0.0866,0.664,0.913,0.892,0,0.305,-8.424,0,0.0469,133.971,4,0.647
4395,229160,0.241,0.626,0.77,0.0,11,0.108,-7.962000000000001,0,0.216,86.906,4,0.449
10787,345981,0.0221,0.8690000000000001,0.291,0.121,9,0.0437,-11.955,0,0.0946,106.991,4,0.5670000000000001
15419,232853,0.563,0.6709999999999999,0.8370000000000001,0.0,1,0.256,-4.828,0,0.436,88.838,4,0.6859999999999999
2134,354320,0.271,0.414,0.4039999999999999,0.0,0,0.3,-9.928,0,0.0499,71.105,4,0.2239999999999999
12917,154906,0.000393,0.557,0.977,4.42e-06,0,0.291,-3.965,1,0.0493,149.879,4,0.504
1150,220866,0.0485,0.746,0.79,0.0261,11,0.0534,-4.7,0,0.0257,107.231,4,0.8909999999999999
1695,212005,0.525,0.879,0.737,0.00576,2,0.268,-5.412000000000001,1,0.0421,119.99,4,0.967
16078,199384,0.0692,0.769,0.506,2.1e-06,0,0.071,-8.079,1,0.0421,129.97899999999998,4,0.492
14498,219922,0.162,0.843,0.6609999999999999,0.0,5,0.0619,-5.841,0,0.135,140.023,4,0.552
1679,160293,0.2339999999999999,0.8190000000000001,0.8390000000000001,1.74e-05,6,0.1369999999999999,-3.663,0,0.0682,98.968,4,0.81
15191,225675,0.0685,0.499,0.7909999999999999,1.89e-05,3,0.138,-3.735,1,0.0539,99.943,4,0.25
2492,240680,0.103,0.6709999999999999,0.672,3.98e-05,4,0.074,-9.188,0,0.12,117.96,4,0.186
4738,225029,0.581,0.557,0.446,3.33e-06,0,0.0637,-9.196,1,0.0464,104.03,4,0.266
919,186400,0.7190000000000001,0.5379999999999999,0.471,0.0,5,0.109,-8.402999999999999,1,0.0441,93.808,4,0.499
7128,229471,0.102,0.5539999999999999,0.8009999999999999,0.0,1,0.645,-6.452000000000001,1,0.278,77.969,4,0.6779999999999999
11818,204060,0.0574,0.838,0.573,0.0,1,0.104,-6.279,1,0.275,85.493,4,0.346
18818,175777,0.0128,0.214,0.148,0.0579999999999999,7,0.113,-17.775,1,0.037,46.591,4,0.0277
11832,135535,0.0186,0.655,0.498,4.47e-06,9,0.139,-13.147,1,0.0479,162.861,4,0.508
13392,218692,0.99,0.324,0.0645,0.929,6,0.19,-26.821,1,0.0436,101.942,4,0.0396
583,168733,0.046,0.6559999999999999,0.931,0.0,1,0.0543,-5.827000000000001,1,0.0976,144.747,4,0.909
15155,196489,0.00149,0.703,0.8320000000000001,0.127,0,0.0696,-7.202000000000001,0,0.0689,122.029,4,0.667
5945,158760,0.8690000000000001,0.149,0.209,0.775,0,0.0826,-16.828,1,0.0446,74.035,4,0.0596
16821,170826,0.0735,0.624,0.8759999999999999,0.0,9,0.327,-3.374,1,0.1,99.943,4,0.7809999999999999
11969,183081,0.0954,0.603,0.7829999999999999,0.0,4,0.349,-5.305,0,0.0294,91.981,4,0.605
18258,199948,0.153,0.752,0.645,0.0154,7,0.2289999999999999,-8.594,1,0.0307,119.973,4,0.425
14323,270714,0.00947,0.487,0.789,4.05e-06,8,0.1889999999999999,-3.69,1,0.044,150.007,4,0.0564
61,212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.2289999999999999,95.948,4,0.591
13411,142500,0.385,0.649,0.535,0.0004219999999999,6,0.12,-12.017,0,0.2239999999999999,84.46600000000001,4,0.843
15600,264920,0.0053,0.6940000000000001,0.8290000000000001,0.00277,10,0.133,-5.907,1,0.036,128.023,4,0.0388
5995,256800,0.176,0.525,0.72,0.00648,11,0.0769,-6.916,0,0.1689999999999999,91.708,4,0.483
5075,130826,0.583,0.6779999999999999,0.407,0.0,3,0.121,-11.037,0,0.055,97.957,4,0.6409999999999999
13737,125783,0.0147,0.898,0.51,0.0,0,0.0745,-6.392,1,0.0386,112.022,4,0.758
17043,150043,0.283,0.785,0.5539999999999999,3.4e-06,0,0.1159999999999999,-6.571000000000001,1,0.0409,128.047,4,0.144
3889,163805,0.4429999999999999,0.602,0.653,0.0,4,0.325,-5.28,1,0.0383,107.23,4,0.7340000000000001
4921,183413,0.807,0.473,0.318,0.0,2,0.11,-9.183,1,0.0455,83.587,4,0.165
9177,161400,0.0969999999999999,0.8140000000000001,0.481,3.83e-05,0,0.0495,-5.183,1,0.245,96.252,4,0.193
1472,296386,0.86,0.522,0.256,0.000825,10,0.142,-11.216,1,0.0258,76.35,4,0.13
6786,215026,0.0775,0.753,0.488,0.0813,7,0.145,-5.796,1,0.0389,130.02200000000002,4,0.962
9634,204106,0.000205,0.444,0.8220000000000001,0.00714,6,0.076,-5.483,1,0.0309,154.945,4,0.498
3951,176146,0.7240000000000001,0.809,0.5920000000000001,0.00688,5,0.0579999999999999,-7.265,1,0.0377,125.127,4,0.603
3393,218933,0.000264,0.413,0.873,0.0025,8,0.204,-4.151,1,0.0535,116.681,3,0.481
16857,222360,0.105,0.77,0.5670000000000001,0.0,2,0.125,-5.698,1,0.175,81.477,4,0.26
15435,233901,0.0293,0.726,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733
4105,179359,0.0133,0.8009999999999999,0.6459999999999999,0.0,1,0.108,-5.27,1,0.144,149.99200000000002,4,0.546
12175,215510,0.00176,0.419,0.902,0.0,10,0.821,-2.602,0,0.136,147.298,4,0.3
8557,181826,0.046,0.747,0.904,0.106,9,0.203,-2.623,1,0.0803,118.877,4,0.846
16908,237666,0.773,0.267,0.356,0.00176,8,0.1669999999999999,-12.103,1,0.0317,92.272,4,0.314
10076,254913,0.0359,0.5489999999999999,0.764,0.000158,0,0.25,-4.265,1,0.0392,174.03400000000002,4,0.1969999999999999
15697,280415,0.0169,0.696,0.62,0.176,1,0.349,-8.346,1,0.0346,111.994,4,0.674
12171,196074,0.0207,0.767,0.999,0.887,6,0.22,-4.781000000000001,1,0.0826,128.007,4,0.212
17859,195517,0.108,0.5579999999999999,0.674,0.0,2,0.127,-8.437999999999999,1,0.273,173.87900000000002,4,0.371
133,231240,0.00882,0.613,0.622,0.0,1,0.37,-5.794,0,0.0334,80.003,4,0.484
